timestamp,device_id,metric,value,unit,raw
2026-04-25T16:01:49.331296+00:00,scm10-eth,temperature,4.571,K,T 4.571
2026-04-25T16:01:49.342629+00:00,hrc110-eth,pressure,3.3,psi,3.30 psi  0.000 W
2026-04-25T16:01:49.342629+00:00,hrc110-eth,heater_power,0.0,W,3.30 psi  0.000 W
2026-04-25T16:01:49.815037+00:00,cpa1114-eth,low_pressure,120.6,psi,"scale=0,low_raw=1206,high_raw=3496,low=120.6,high=349.6"
2026-04-25T16:01:49.815037+00:00,cpa1114-eth,high_pressure,349.6,psi,"scale=0,low_raw=1206,high_raw=3496,low=120.6,high=349.6"
2026-04-25T16:02:19.330712+00:00,scm10-eth,temperature,4.569,K,T 4.569
2026-04-25T16:02:19.340972+00:00,hrc110-eth,pressure,3.26,psi,3.26 psi  0.000 W
2026-04-25T16:02:19.340972+00:00,hrc110-eth,heater_power,0.0,W,3.26 psi  0.000 W
2026-04-25T16:02:19.556398+00:00,cpa1114-eth,low_pressure,113.3,psi,"scale=0,low_raw=1133,high_raw=3425,low=113.3,high=342.5"
2026-04-25T16:02:19.556398+00:00,cpa1114-eth,high_pressure,342.5,psi,"scale=0,low_raw=1133,high_raw=3425,low=113.3,high=342.5"
2026-04-25T16:02:49.330711+00:00,scm10-eth,temperature,4.567,K,T 4.567
2026-04-25T16:02:49.343199+00:00,hrc110-eth,pressure,3.23,psi,3.23 psi  0.000 W
2026-04-25T16:02:49.343199+00:00,hrc110-eth,heater_power,0.0,W,3.23 psi  0.000 W
2026-04-25T16:02:49.594553+00:00,cpa1114-eth,low_pressure,113.2,psi,"scale=0,low_raw=1132,high_raw=3426,low=113.2,high=342.6"
2026-04-25T16:02:49.594553+00:00,cpa1114-eth,high_pressure,342.6,psi,"scale=0,low_raw=1132,high_raw=3426,low=113.2,high=342.6"
2026-04-25T16:03:19.330274+00:00,scm10-eth,temperature,4.564,K,T 4.564
2026-04-25T16:03:19.338956+00:00,hrc110-eth,pressure,3.21,psi,3.21 psi  0.000 W
2026-04-25T16:03:19.338956+00:00,hrc110-eth,heater_power,0.0,W,3.21 psi  0.000 W
2026-04-25T16:03:19.503961+00:00,cpa1114-eth,low_pressure,113.2,psi,"scale=0,low_raw=1132,high_raw=3424,low=113.2,high=342.4"
2026-04-25T16:03:19.503961+00:00,cpa1114-eth,high_pressure,342.4,psi,"scale=0,low_raw=1132,high_raw=3424,low=113.2,high=342.4"
2026-04-25T16:03:49.329837+00:00,scm10-eth,temperature,4.566,K,T 4.566
2026-04-25T16:03:49.338441+00:00,hrc110-eth,pressure,3.2,psi,3.20 psi  0.000 W
2026-04-25T16:03:49.338441+00:00,hrc110-eth,heater_power,0.0,W,3.20 psi  0.000 W
2026-04-25T16:04:19.329619+00:00,scm10-eth,temperature,4.565,K,T 4.565
2026-04-25T16:04:19.341475+00:00,hrc110-eth,pressure,3.2,psi,3.20 psi  0.000 W
2026-04-25T16:04:19.341475+00:00,hrc110-eth,heater_power,0.0,W,3.20 psi  0.000 W
2026-04-25T16:04:19.543271+00:00,cpa1114-eth,low_pressure,113.3,psi,"scale=0,low_raw=1133,high_raw=3423,low=113.3,high=342.3"
2026-04-25T16:04:19.543271+00:00,cpa1114-eth,high_pressure,342.3,psi,"scale=0,low_raw=1133,high_raw=3423,low=113.3,high=342.3"
2026-04-25T16:04:49.329144+00:00,scm10-eth,temperature,4.563,K,T 4.563
2026-04-25T16:04:49.337957+00:00,hrc110-eth,pressure,3.19,psi,3.19 psi  0.000 W
2026-04-25T16:04:49.337957+00:00,hrc110-eth,heater_power,0.0,W,3.19 psi  0.000 W
2026-04-25T16:04:49.753418+00:00,cpa1114-eth,low_pressure,120.3,psi,"scale=0,low_raw=1203,high_raw=3487,low=120.3,high=348.7"
2026-04-25T16:04:49.753418+00:00,cpa1114-eth,high_pressure,348.7,psi,"scale=0,low_raw=1203,high_raw=3487,low=120.3,high=348.7"
2026-04-25T16:05:19.328549+00:00,scm10-eth,temperature,4.566,K,T 4.566
2026-04-25T16:05:19.339454+00:00,hrc110-eth,pressure,3.18,psi,3.18 psi  0.000 W
2026-04-25T16:05:19.339454+00:00,hrc110-eth,heater_power,0.0,W,3.18 psi  0.000 W
2026-04-25T16:05:19.482337+00:00,cpa1114-eth,low_pressure,112.8,psi,"scale=0,low_raw=1128,high_raw=3416,low=112.8,high=341.6"
2026-04-25T16:05:19.482337+00:00,cpa1114-eth,high_pressure,341.6,psi,"scale=0,low_raw=1128,high_raw=3416,low=112.8,high=341.6"
2026-04-25T16:05:49.328332+00:00,scm10-eth,temperature,4.565,K,T 4.565
2026-04-25T16:05:49.336777+00:00,hrc110-eth,pressure,3.18,psi,3.18 psi  0.000 W
2026-04-25T16:05:49.336777+00:00,hrc110-eth,heater_power,0.0,W,3.18 psi  0.000 W
2026-04-25T16:05:49.504251+00:00,cpa1114-eth,low_pressure,112.7,psi,"scale=0,low_raw=1127,high_raw=3420,low=112.7,high=342.0"
2026-04-25T16:05:49.504251+00:00,cpa1114-eth,high_pressure,342.0,psi,"scale=0,low_raw=1127,high_raw=3420,low=112.7,high=342.0"
2026-04-25T16:06:19.327733+00:00,scm10-eth,temperature,4.561,K,T 4.561
2026-04-25T16:06:19.340724+00:00,hrc110-eth,pressure,3.17,psi,3.17 psi  0.000 W
2026-04-25T16:06:19.340724+00:00,hrc110-eth,heater_power,0.0,W,3.17 psi  0.000 W
2026-04-25T16:06:19.493098+00:00,cpa1114-eth,low_pressure,112.9,psi,"scale=0,low_raw=1129,high_raw=3416,low=112.9,high=341.6"
2026-04-25T16:06:19.493098+00:00,cpa1114-eth,high_pressure,341.6,psi,"scale=0,low_raw=1129,high_raw=3416,low=112.9,high=341.6"
2026-04-25T16:06:19.504734+00:00,helium-level,resistance_average,12.918168433333333,ohm,"{""heater_enabled"":false,""psu_voltage_v"":null,""psu_current_a"":null,""resistance_readings_ohm"":[12.9183935,12.9183537,12.9177581],""resistance_average_ohm"":12.918168433333333,""total_sensor_length_cm"":140.0,""normal_state_linear_resistivity_ohm_per_cm"":0.436,""liquid_helium_level_cm"":110.37117331804282}"
2026-04-25T16:06:19.504734+00:00,helium-level,liquid_helium_level,110.37117331804282,cm,"{""heater_enabled"":false,""psu_voltage_v"":null,""psu_current_a"":null,""resistance_readings_ohm"":[12.9183935,12.9183537,12.9177581],""resistance_average_ohm"":12.918168433333333,""total_sensor_length_cm"":140.0,""normal_state_linear_resistivity_ohm_per_cm"":0.436,""liquid_helium_level_cm"":110.37117331804282}"
2026-04-25T16:06:49.327397+00:00,scm10-eth,temperature,4.564,K,T 4.564
2026-04-25T16:06:49.335974+00:00,hrc110-eth,pressure,3.17,psi,3.17 psi  0.000 W
2026-04-25T16:06:49.335974+00:00,hrc110-eth,heater_power,0.0,W,3.17 psi  0.000 W
2026-04-25T16:06:49.632648+00:00,cpa1114-eth,low_pressure,112.8,psi,"scale=0,low_raw=1128,high_raw=3413,low=112.8,high=341.3"
2026-04-25T16:06:49.632648+00:00,cpa1114-eth,high_pressure,341.3,psi,"scale=0,low_raw=1128,high_raw=3413,low=112.8,high=341.3"
2026-04-25T16:07:19.327193+00:00,scm10-eth,temperature,4.564,K,T 4.564
2026-04-25T16:07:19.340708+00:00,hrc110-eth,pressure,3.16,psi,3.16 psi  0.000 W
2026-04-25T16:07:19.340708+00:00,hrc110-eth,heater_power,0.0,W,3.16 psi  0.000 W
2026-04-25T16:07:19.472530+00:00,cpa1114-eth,low_pressure,112.9,psi,"scale=0,low_raw=1129,high_raw=3413,low=112.9,high=341.3"
2026-04-25T16:07:19.472530+00:00,cpa1114-eth,high_pressure,341.3,psi,"scale=0,low_raw=1129,high_raw=3413,low=112.9,high=341.3"
2026-04-25T16:07:49.326951+00:00,scm10-eth,temperature,4.561,K,T 4.561
2026-04-25T16:07:49.335905+00:00,hrc110-eth,pressure,3.16,psi,3.16 psi  0.000 W
2026-04-25T16:07:49.335905+00:00,hrc110-eth,heater_power,0.0,W,3.16 psi  0.000 W
2026-04-25T16:07:49.570064+00:00,cpa1114-eth,low_pressure,112.7,psi,"scale=0,low_raw=1127,high_raw=3417,low=112.7,high=341.7"
2026-04-25T16:07:49.570064+00:00,cpa1114-eth,high_pressure,341.7,psi,"scale=0,low_raw=1127,high_raw=3417,low=112.7,high=341.7"
2026-04-25T16:08:19.326507+00:00,scm10-eth,temperature,4.563,K,T 4.563
2026-04-25T16:08:19.349404+00:00,hrc110-eth,pressure,3.16,psi,3.16 psi  0.000 W
2026-04-25T16:08:19.349404+00:00,hrc110-eth,heater_power,0.0,W,3.16 psi  0.000 W
2026-04-25T16:08:19.490130+00:00,cpa1114-eth,low_pressure,112.8,psi,"scale=0,low_raw=1128,high_raw=3417,low=112.8,high=341.7"
2026-04-25T16:08:19.490130+00:00,cpa1114-eth,high_pressure,341.7,psi,"scale=0,low_raw=1128,high_raw=3417,low=112.8,high=341.7"
2026-04-25T16:08:49.325748+00:00,scm10-eth,temperature,4.562,K,T 4.562
2026-04-25T16:08:49.334116+00:00,hrc110-eth,pressure,3.15,psi,3.15 psi  0.000 W
2026-04-25T16:08:49.334116+00:00,hrc110-eth,heater_power,0.0,W,3.15 psi  0.000 W
2026-04-25T16:08:49.709261+00:00,cpa1114-eth,low_pressure,119.9,psi,"scale=0,low_raw=1199,high_raw=3478,low=119.9,high=347.8"
2026-04-25T16:08:49.709261+00:00,cpa1114-eth,high_pressure,347.8,psi,"scale=0,low_raw=1199,high_raw=3478,low=119.9,high=347.8"
2026-04-25T16:09:19.325634+00:00,scm10-eth,temperature,4.559,K,T 4.559
2026-04-25T16:09:19.337159+00:00,hrc110-eth,pressure,3.15,psi,3.15 psi  0.000 W
2026-04-25T16:09:19.337159+00:00,hrc110-eth,heater_power,0.0,W,3.15 psi  0.000 W
2026-04-25T16:09:19.798930+00:00,cpa1114-eth,low_pressure,119.8,psi,"scale=0,low_raw=1198,high_raw=3480,low=119.8,high=348.0"
2026-04-25T16:09:19.798930+00:00,cpa1114-eth,high_pressure,348.0,psi,"scale=0,low_raw=1198,high_raw=3480,low=119.8,high=348.0"
2026-04-25T16:09:49.325099+00:00,scm10-eth,temperature,4.562,K,T 4.562
2026-04-25T16:09:49.373244+00:00,hrc110-eth,pressure,3.15,psi,3.15 psi  0.000 W
2026-04-25T16:09:49.373244+00:00,hrc110-eth,heater_power,0.0,W,3.15 psi  0.000 W
2026-04-25T16:09:49.549515+00:00,cpa1114-eth,low_pressure,113.2,psi,"scale=0,low_raw=1132,high_raw=3421,low=113.2,high=342.1"
2026-04-25T16:09:49.549515+00:00,cpa1114-eth,high_pressure,342.1,psi,"scale=0,low_raw=1132,high_raw=3421,low=113.2,high=342.1"
2026-04-25T16:10:19.325011+00:00,scm10-eth,temperature,4.563,K,T 4.563
2026-04-25T16:10:19.334233+00:00,hrc110-eth,pressure,3.14,psi,3.14 psi  0.000 W
2026-04-25T16:10:19.334233+00:00,hrc110-eth,heater_power,0.0,W,3.14 psi  0.000 W
2026-04-25T16:10:19.620766+00:00,cpa1114-eth,low_pressure,113.5,psi,"scale=0,low_raw=1135,high_raw=3423,low=113.5,high=342.3"
2026-04-25T16:10:19.620766+00:00,cpa1114-eth,high_pressure,342.3,psi,"scale=0,low_raw=1135,high_raw=3423,low=113.5,high=342.3"
2026-04-25T16:10:49.324754+00:00,scm10-eth,temperature,4.559,K,T 4.559
2026-04-25T16:10:49.337048+00:00,hrc110-eth,pressure,3.14,psi,3.14 psi  0.000 W
2026-04-25T16:10:49.337048+00:00,hrc110-eth,heater_power,0.0,W,3.14 psi  0.000 W
2026-04-25T16:10:49.589391+00:00,cpa1114-eth,low_pressure,113.4,psi,"scale=0,low_raw=1134,high_raw=3425,low=113.4,high=342.5"
2026-04-25T16:10:49.589391+00:00,cpa1114-eth,high_pressure,342.5,psi,"scale=0,low_raw=1134,high_raw=3425,low=113.4,high=342.5"
2026-04-25T16:11:19.324195+00:00,scm10-eth,temperature,4.561,K,T 4.561
2026-04-25T16:11:19.402819+00:00,hrc110-eth,pressure,3.13,psi,3.13 psi  0.000 W
2026-04-25T16:11:19.402819+00:00,hrc110-eth,heater_power,0.0,W,3.13 psi  0.000 W
2026-04-25T16:11:19.889074+00:00,helium-level,resistance_average,12.766827866666667,ohm,"{""heater_enabled"":false,""psu_voltage_v"":null,""psu_current_a"":null,""resistance_readings_ohm"":[12.7667757,12.7667696,12.7669383],""resistance_average_ohm"":12.766827866666667,""total_sensor_length_cm"":140.0,""normal_state_linear_resistivity_ohm_per_cm"":0.436,""liquid_helium_level_cm"":110.71828470948012}"
2026-04-25T16:11:19.889074+00:00,helium-level,liquid_helium_level,110.71828470948012,cm,"{""heater_enabled"":false,""psu_voltage_v"":null,""psu_current_a"":null,""resistance_readings_ohm"":[12.7667757,12.7667696,12.7669383],""resistance_average_ohm"":12.766827866666667,""total_sensor_length_cm"":140.0,""normal_state_linear_resistivity_ohm_per_cm"":0.436,""liquid_helium_level_cm"":110.71828470948012}"
2026-04-25T16:11:49.323953+00:00,scm10-eth,temperature,4.561,K,T 4.561
2026-04-25T16:11:49.332477+00:00,hrc110-eth,pressure,3.14,psi,3.14 psi  0.000 W
2026-04-25T16:11:49.332477+00:00,hrc110-eth,heater_power,0.0,W,3.14 psi  0.000 W
2026-04-25T16:11:49.627340+00:00,cpa1114-eth,low_pressure,113.7,psi,"scale=0,low_raw=1137,high_raw=3430,low=113.7,high=343.0"
2026-04-25T16:11:49.627340+00:00,cpa1114-eth,high_pressure,343.0,psi,"scale=0,low_raw=1137,high_raw=3430,low=113.7,high=343.0"
2026-04-25T16:12:19.323607+00:00,scm10-eth,temperature,4.557,K,T 4.557
2026-04-25T16:12:19.332628+00:00,hrc110-eth,pressure,3.14,psi,3.14 psi  0.000 W
2026-04-25T16:12:19.332628+00:00,hrc110-eth,heater_power,0.0,W,3.14 psi  0.000 W
2026-04-25T16:12:19.726529+00:00,cpa1114-eth,low_pressure,121.0,psi,"scale=0,low_raw=1210,high_raw=3490,low=121.0,high=349.0"
2026-04-25T16:12:19.726529+00:00,cpa1114-eth,high_pressure,349.0,psi,"scale=0,low_raw=1210,high_raw=3490,low=121.0,high=349.0"
2026-04-25T16:12:49.323126+00:00,scm10-eth,temperature,4.561,K,T 4.561
2026-04-25T16:12:49.481182+00:00,hrc110-eth,pressure,3.14,psi,3.14 psi  0.000 W
2026-04-25T16:12:49.481182+00:00,hrc110-eth,heater_power,0.0,W,3.14 psi  0.000 W
2026-04-25T16:12:49.637067+00:00,cpa1114-eth,low_pressure,114.1,psi,"scale=0,low_raw=1141,high_raw=3432,low=114.1,high=343.2"
2026-04-25T16:12:49.637067+00:00,cpa1114-eth,high_pressure,343.2,psi,"scale=0,low_raw=1141,high_raw=3432,low=114.1,high=343.2"
2026-04-25T16:13:19.322665+00:00,scm10-eth,temperature,4.561,K,T 4.561
2026-04-25T16:13:19.330886+00:00,hrc110-eth,pressure,3.13,psi,3.13 psi  0.000 W
2026-04-25T16:13:19.330886+00:00,hrc110-eth,heater_power,0.0,W,3.13 psi  0.000 W
2026-04-25T16:13:19.500410+00:00,cpa1114-eth,low_pressure,113.8,psi,"scale=0,low_raw=1138,high_raw=3436,low=113.8,high=343.6"
2026-04-25T16:13:19.500410+00:00,cpa1114-eth,high_pressure,343.6,psi,"scale=0,low_raw=1138,high_raw=3436,low=113.8,high=343.6"
2026-04-25T16:13:49.322246+00:00,scm10-eth,temperature,4.558,K,T 4.558
2026-04-25T16:13:49.330351+00:00,hrc110-eth,pressure,3.13,psi,3.13 psi  0.000 W
2026-04-25T16:13:49.330351+00:00,hrc110-eth,heater_power,0.0,W,3.13 psi  0.000 W
2026-04-25T16:13:49.425726+00:00,cpa1114-eth,low_pressure,113.8,psi,"scale=0,low_raw=1138,high_raw=3433,low=113.8,high=343.3"
2026-04-25T16:13:49.425726+00:00,cpa1114-eth,high_pressure,343.3,psi,"scale=0,low_raw=1138,high_raw=3433,low=113.8,high=343.3"
2026-04-25T16:14:19.321923+00:00,scm10-eth,temperature,4.559,K,T 4.559
2026-04-25T16:14:19.332338+00:00,hrc110-eth,pressure,3.13,psi,3.13 psi  0.000 W
2026-04-25T16:14:19.332338+00:00,hrc110-eth,heater_power,0.0,W,3.13 psi  0.000 W
2026-04-25T16:14:49.321383+00:00,scm10-eth,temperature,4.562,K,T 4.562
2026-04-25T16:14:49.331015+00:00,hrc110-eth,pressure,3.13,psi,3.13 psi  0.000 W
2026-04-25T16:14:49.331015+00:00,hrc110-eth,heater_power,0.0,W,3.13 psi  0.000 W
2026-04-25T16:14:49.537463+00:00,cpa1114-eth,low_pressure,113.5,psi,"scale=0,low_raw=1135,high_raw=3430,low=113.5,high=343.0"
2026-04-25T16:14:49.537463+00:00,cpa1114-eth,high_pressure,343.0,psi,"scale=0,low_raw=1135,high_raw=3430,low=113.5,high=343.0"
2026-04-25T16:15:19.321158+00:00,scm10-eth,temperature,4.558,K,T 4.558
2026-04-25T16:15:19.331752+00:00,hrc110-eth,pressure,3.13,psi,3.13 psi  0.000 W
2026-04-25T16:15:19.331752+00:00,hrc110-eth,heater_power,0.0,W,3.13 psi  0.000 W
2026-04-25T16:15:19.576669+00:00,cpa1114-eth,low_pressure,113.5,psi,"scale=0,low_raw=1135,high_raw=3427,low=113.5,high=342.7"
2026-04-25T16:15:19.576669+00:00,cpa1114-eth,high_pressure,342.7,psi,"scale=0,low_raw=1135,high_raw=3427,low=113.5,high=342.7"
2026-04-25T16:15:49.320681+00:00,scm10-eth,temperature,4.558,K,T 4.558
2026-04-25T16:15:49.329367+00:00,hrc110-eth,pressure,3.13,psi,3.13 psi  0.000 W
2026-04-25T16:15:49.329367+00:00,hrc110-eth,heater_power,0.0,W,3.13 psi  0.000 W
2026-04-25T16:15:49.476429+00:00,cpa1114-eth,low_pressure,113.3,psi,"scale=0,low_raw=1133,high_raw=3427,low=113.3,high=342.7"
2026-04-25T16:15:49.476429+00:00,cpa1114-eth,high_pressure,342.7,psi,"scale=0,low_raw=1133,high_raw=3427,low=113.3,high=342.7"
2026-04-25T16:16:19.320327+00:00,scm10-eth,temperature,4.56,K,T 4.560
2026-04-25T16:16:19.331425+00:00,hrc110-eth,pressure,3.12,psi,3.12 psi  0.000 W
2026-04-25T16:16:19.331425+00:00,hrc110-eth,heater_power,0.0,W,3.12 psi  0.000 W
2026-04-25T16:16:19.790840+00:00,helium-level,resistance_average,12.674048966666668,ohm,"{""heater_enabled"":false,""psu_voltage_v"":null,""psu_current_a"":null,""resistance_readings_ohm"":[12.6743851,12.6741477,12.6736141],""resistance_average_ohm"":12.674048966666668,""total_sensor_length_cm"":140.0,""normal_state_linear_resistivity_ohm_per_cm"":0.436,""liquid_helium_level_cm"":110.93108035168196}"
2026-04-25T16:16:19.790840+00:00,helium-level,liquid_helium_level,110.93108035168196,cm,"{""heater_enabled"":false,""psu_voltage_v"":null,""psu_current_a"":null,""resistance_readings_ohm"":[12.6743851,12.6741477,12.6736141],""resistance_average_ohm"":12.674048966666668,""total_sensor_length_cm"":140.0,""normal_state_linear_resistivity_ohm_per_cm"":0.436,""liquid_helium_level_cm"":110.93108035168196}"
2026-04-25T16:16:49.320137+00:00,scm10-eth,temperature,4.557,K,T 4.557
2026-04-25T16:16:49.332487+00:00,hrc110-eth,pressure,3.12,psi,3.12 psi  0.000 W
2026-04-25T16:16:49.332487+00:00,hrc110-eth,heater_power,0.0,W,3.12 psi  0.000 W
2026-04-25T16:16:49.515530+00:00,cpa1114-eth,low_pressure,113.2,psi,"scale=0,low_raw=1132,high_raw=3422,low=113.2,high=342.2"
2026-04-25T16:16:49.515530+00:00,cpa1114-eth,high_pressure,342.2,psi,"scale=0,low_raw=1132,high_raw=3422,low=113.2,high=342.2"
2026-04-25T16:17:19.319353+00:00,scm10-eth,temperature,4.559,K,T 4.559
2026-04-25T16:17:19.327954+00:00,hrc110-eth,pressure,3.12,psi,3.12 psi  0.000 W
2026-04-25T16:17:19.327954+00:00,hrc110-eth,heater_power,0.0,W,3.12 psi  0.000 W
2026-04-25T16:17:19.723091+00:00,cpa1114-eth,low_pressure,119.8,psi,"scale=0,low_raw=1198,high_raw=3473,low=119.8,high=347.3"
2026-04-25T16:17:19.723091+00:00,cpa1114-eth,high_pressure,347.3,psi,"scale=0,low_raw=1198,high_raw=3473,low=119.8,high=347.3"
2026-04-25T16:17:49.318968+00:00,scm10-eth,temperature,4.56,K,T 4.560
2026-04-25T16:17:49.327908+00:00,hrc110-eth,pressure,3.12,psi,3.12 psi  0.000 W
2026-04-25T16:17:49.327908+00:00,hrc110-eth,heater_power,0.0,W,3.12 psi  0.000 W
2026-04-25T16:17:49.597593+00:00,cpa1114-eth,low_pressure,112.8,psi,"scale=0,low_raw=1128,high_raw=3419,low=112.8,high=341.9"
2026-04-25T16:17:49.597593+00:00,cpa1114-eth,high_pressure,341.9,psi,"scale=0,low_raw=1128,high_raw=3419,low=112.8,high=341.9"
2026-04-25T16:18:19.318793+00:00,scm10-eth,temperature,4.558,K,T 4.558
2026-04-25T16:18:19.329874+00:00,hrc110-eth,pressure,3.12,psi,3.12 psi  0.000 W
2026-04-25T16:18:19.329874+00:00,hrc110-eth,heater_power,0.0,W,3.12 psi  0.000 W
2026-04-25T16:18:19.496248+00:00,cpa1114-eth,low_pressure,113.1,psi,"scale=0,low_raw=1131,high_raw=3420,low=113.1,high=342.0"
2026-04-25T16:18:19.496248+00:00,cpa1114-eth,high_pressure,342.0,psi,"scale=0,low_raw=1131,high_raw=3420,low=113.1,high=342.0"
2026-04-25T16:18:49.318390+00:00,scm10-eth,temperature,4.559,K,T 4.559
2026-04-25T16:18:49.329039+00:00,hrc110-eth,pressure,3.12,psi,3.12 psi  0.000 W
2026-04-25T16:18:49.329039+00:00,hrc110-eth,heater_power,0.0,W,3.12 psi  0.000 W
2026-04-25T16:19:19.318123+00:00,scm10-eth,temperature,4.56,K,T 4.560
2026-04-25T16:19:19.326191+00:00,hrc110-eth,pressure,3.12,psi,3.12 psi  0.000 W
2026-04-25T16:19:19.326191+00:00,hrc110-eth,heater_power,0.0,W,3.12 psi  0.000 W
2026-04-25T16:19:19.703651+00:00,cpa1114-eth,low_pressure,119.7,psi,"scale=0,low_raw=1197,high_raw=3473,low=119.7,high=347.3"
2026-04-25T16:19:19.703651+00:00,cpa1114-eth,high_pressure,347.3,psi,"scale=0,low_raw=1197,high_raw=3473,low=119.7,high=347.3"
2026-04-25T16:19:49.318053+00:00,scm10-eth,temperature,4.558,K,T 4.558
2026-04-25T16:19:49.328625+00:00,hrc110-eth,pressure,3.12,psi,3.12 psi  0.000 W
2026-04-25T16:19:49.328625+00:00,hrc110-eth,heater_power,0.0,W,3.12 psi  0.000 W
2026-04-25T16:19:49.723034+00:00,cpa1114-eth,low_pressure,119.6,psi,"scale=0,low_raw=1196,high_raw=3475,low=119.6,high=347.5"
2026-04-25T16:19:49.723034+00:00,cpa1114-eth,high_pressure,347.5,psi,"scale=0,low_raw=1196,high_raw=3475,low=119.6,high=347.5"
2026-04-25T16:20:19.317473+00:00,scm10-eth,temperature,4.559,K,T 4.559
2026-04-25T16:20:19.329152+00:00,hrc110-eth,pressure,3.12,psi,3.12 psi  0.000 W
2026-04-25T16:20:19.329152+00:00,hrc110-eth,heater_power,0.0,W,3.12 psi  0.000 W
2026-04-25T16:20:19.653243+00:00,cpa1114-eth,low_pressure,113.8,psi,"scale=0,low_raw=1138,high_raw=3427,low=113.8,high=342.7"
2026-04-25T16:20:19.653243+00:00,cpa1114-eth,high_pressure,342.7,psi,"scale=0,low_raw=1138,high_raw=3427,low=113.8,high=342.7"
2026-04-25T16:20:49.316784+00:00,scm10-eth,temperature,4.56,K,T 4.560
2026-04-25T16:20:49.328512+00:00,hrc110-eth,pressure,3.12,psi,3.12 psi  0.000 W
2026-04-25T16:20:49.328512+00:00,hrc110-eth,heater_power,0.0,W,3.12 psi  0.000 W
2026-04-25T16:20:49.541931+00:00,cpa1114-eth,low_pressure,113.6,psi,"scale=0,low_raw=1136,high_raw=3425,low=113.6,high=342.5"
2026-04-25T16:20:49.541931+00:00,cpa1114-eth,high_pressure,342.5,psi,"scale=0,low_raw=1136,high_raw=3425,low=113.6,high=342.5"
2026-04-25T16:21:19.316488+00:00,scm10-eth,temperature,4.558,K,T 4.558
2026-04-25T16:21:19.327041+00:00,hrc110-eth,pressure,3.11,psi,3.11 psi  0.000 W
2026-04-25T16:21:19.327041+00:00,hrc110-eth,heater_power,0.0,W,3.11 psi  0.000 W
2026-04-25T16:21:19.424206+00:00,cpa1114-eth,low_pressure,114.2,psi,"scale=0,low_raw=1142,high_raw=3427,low=114.2,high=342.7"
2026-04-25T16:21:19.424206+00:00,cpa1114-eth,high_pressure,342.7,psi,"scale=0,low_raw=1142,high_raw=3427,low=114.2,high=342.7"
2026-04-25T16:21:19.435637+00:00,helium-level,resistance_average,12.5805726,ohm,"{""heater_enabled"":false,""psu_voltage_v"":null,""psu_current_a"":null,""resistance_readings_ohm"":[12.5801292,12.5804726,12.581116],""resistance_average_ohm"":12.5805726,""total_sensor_length_cm"":140.0,""normal_state_linear_resistivity_ohm_per_cm"":0.436,""liquid_helium_level_cm"":111.14547568807339}"
2026-04-25T16:21:19.435637+00:00,helium-level,liquid_helium_level,111.14547568807339,cm,"{""heater_enabled"":false,""psu_voltage_v"":null,""psu_current_a"":null,""resistance_readings_ohm"":[12.5801292,12.5804726,12.581116],""resistance_average_ohm"":12.5805726,""total_sensor_length_cm"":140.0,""normal_state_linear_resistivity_ohm_per_cm"":0.436,""liquid_helium_level_cm"":111.14547568807339}"
2026-04-25T16:21:49.316496+00:00,scm10-eth,temperature,4.56,K,T 4.560
2026-04-25T16:21:49.327768+00:00,hrc110-eth,pressure,3.11,psi,3.11 psi  0.000 W
2026-04-25T16:21:49.327768+00:00,hrc110-eth,heater_power,0.0,W,3.11 psi  0.000 W
2026-04-25T16:22:19.315887+00:00,scm10-eth,temperature,4.56,K,T 4.560
2026-04-25T16:22:19.324145+00:00,hrc110-eth,pressure,3.12,psi,3.12 psi  0.000 W
2026-04-25T16:22:19.324145+00:00,hrc110-eth,heater_power,0.0,W,3.12 psi  0.000 W
2026-04-25T16:22:19.619050+00:00,cpa1114-eth,low_pressure,114.5,psi,"scale=0,low_raw=1145,high_raw=3436,low=114.5,high=343.6"
2026-04-25T16:22:19.619050+00:00,cpa1114-eth,high_pressure,343.6,psi,"scale=0,low_raw=1145,high_raw=3436,low=114.5,high=343.6"
2026-04-25T16:22:49.315564+00:00,scm10-eth,temperature,4.56,K,T 4.560
2026-04-25T16:22:49.326447+00:00,hrc110-eth,pressure,3.11,psi,3.11 psi  0.000 W
2026-04-25T16:22:49.326447+00:00,hrc110-eth,heater_power,0.0,W,3.11 psi  0.000 W
2026-04-25T16:22:49.591665+00:00,cpa1114-eth,low_pressure,114.4,psi,"scale=0,low_raw=1144,high_raw=3436,low=114.4,high=343.6"
2026-04-25T16:22:49.591665+00:00,cpa1114-eth,high_pressure,343.6,psi,"scale=0,low_raw=1144,high_raw=3436,low=114.4,high=343.6"
2026-04-25T16:23:19.315210+00:00,scm10-eth,temperature,4.562,K,T 4.562
2026-04-25T16:23:19.323490+00:00,hrc110-eth,pressure,3.12,psi,3.12 psi  0.000 W
2026-04-25T16:23:19.323490+00:00,hrc110-eth,heater_power,0.0,W,3.12 psi  0.000 W
2026-04-25T16:23:19.557654+00:00,cpa1114-eth,low_pressure,114.2,psi,"scale=0,low_raw=1142,high_raw=3435,low=114.2,high=343.5"
2026-04-25T16:23:19.557654+00:00,cpa1114-eth,high_pressure,343.5,psi,"scale=0,low_raw=1142,high_raw=3435,low=114.2,high=343.5"
2026-04-25T16:23:49.314709+00:00,scm10-eth,temperature,4.56,K,T 4.560
